BOARDID;TRADEDATE;SHORTNAME;SECID;NUMTRADES;VALUE;LOW;HIGH;CLOSE;LEGALCLOSEPRICE;ACCINT;WAPRICE;YIELDCLOSE;OPEN;VOLUME;MARKETPRICE2;MARKETPRICE3;ADMITTEDQUOTE;MP2VALTRD;MARKETPRICE3TRADESVALUE;ADMITTEDVALUE;MATDATE;DURATION;YIELDATWAP;IRICPICLOSE;BEICLOSE;COUPONPERCENT;COUPONVALUE;BUYBACKDATE;LASTTRADEDATE;FACEVALUE;CURRENCYID;CBRCLOSE;YIELDTOOFFER;YIELDLASTCOUPON;OFFERDATE;FACEUNIT;TRADINGSESSION
TQCB;2021-08-30;СберИОС156;RU000A100X36;6;251520.3;83.01;83.01;83.01;83.01;;83.01;;83.01;303;;81.66;83.01;0.0;792912.3;0.0;2024-11-07;;;;;0.01;0.5;;2021-08-30;1000.0;SUR;;;;;RUB;3
TQCB;2021-08-30;СберИОС159;RU000A100X51;3;122781.2;100.64;100.65;100.65;100.65;;100.64;;100.64;122;100.22;100.22;100.65;628358.0;624350.0;628358.0;2021-11-08;;;;;0.01;0.2;;2021-08-30;1000.0;SUR;;;;;RUB;3
TQCB;2021-08-30;РенСтр1P1;RU000A100X69;78;495583.5;99.25;100.07;100.06;100.05;35.26;99.92;8.43;100.0;496;;99.92;100.05;0.0;504584.4;0.0;2022-10-07;39.0;9.85;;;9.0;44.88;2021-10-08;2021-08-30;1000.0;SUR;;7.2791;;2021-10-13;RUB;3
TQCB;2021-08-30;КЕБ БО1Р03;RU000A100X77;22;297716.6;101.2;101.39;101.3;101.3;12.82;101.26;7.98;101.39;294;;101.31;101.3;0.0;528825.0;0.0;2022-10-07;384.0;8.02;;;9.0;22.44;;2021-08-30;1000.0;SUR;;;;;RUB;3
TQCB;2021-08-30;СберИОС143;RU000A100XA6;2;1481337.0;115.1;115.1;115.1;115.1;;115.1;;115.1;1287;113.73;114.21;115.1;20034947.0;8267329.0;20034947.0;2023-04-24;;;;;1.35;47.6;;2021-08-30;1000.0;SUR;;;;;RUB;3
TQCB;2021-08-30;СберИОС145;RU000A100XB4;0;0.0;;;;100.1;;;;;0;;107.87;100.1;0.0;5557662.0;0.0;2024-04-15;;;;;1.06;47.52;;2021-08-20;1000.0;SUR;;;;;RUB;3
TQCB;2021-08-30;Полюс Б1P1;RU000A100XC2;56;19480544.3;99.57;100.0;99.7;99.7;28.38;99.7;7.65;99.7;19539;99.7;99.7;99.7;19480544.3;19480544.3;19480544.3;2029-10-01;1006.0;7.65;;;7.4;36.9;2024-10-07;2021-08-30;1000.0;SUR;;7.621;;2024-10-10;RUB;3
TQCB;2021-08-30;МосОбл2019;RU000A100XP4;74;363678.7;99.11;99.99;99.95;99.95;9.27;99.91;7.27;99.11;364;;99.8;99.95;0.0;54815679.2;0.0;2024-10-08;543.0;7.3;;;7.05;17.58;;2021-08-30;1000.0;SUR;;;;;RUB;3
TQCB;2021-08-30;ПИК К 1P1;RU000A100XR0;0;0.0;;;;100.09;14.97;;5.23;;0;;;100.09;0.0;0.0;0.0;2023-04-12;;;;;6.0;19.74;2021-10-13;2021-07-23;659.8;SUR;;;;;RUB;3
TQCB;2021-08-30;РЕСОЛизБП7;RU000A100XU4;90;749188.3;100.59;101.4;101.17;101.17;32.23;101.11;8.38;101.0;741;101.11;101.11;101.17;749188.3;749188.3;749188.3;2024-10-11;991.0;8.4;;;8.65;43.13;;2021-08-30;1000.0;SUR;;;;;RUB;3
TQCB;2021-08-30;СУЭК-Ф1P4R;RU000A100Y50;27;12523912.2;98.8;99.01;98.8;98.8;26.96;98.8;8.18;99.01;12676;98.8;98.8;98.8;12523912.2;12523912.2;12523912.2;2029-10-08;714.0;8.18;;;7.4;36.9;2023-10-16;2021-08-30;1000.0;SUR;;8.1376;;2023-10-19;RUB;3
TQCB;2021-08-30;БелОб34013;RU000A100Y84;0;0.0;;;;100.99;7.86;;6.59;;0;;99.95;100.99;0.0;663655.4;0.0;2024-10-15;637.0;;;;7.0;17.45;;2021-08-18;1000.0;SUR;;;;;RUB;3
TQCB;2021-08-30;СберИОС160;RU000A100YB2;5;2150395.8;103.01;104.1;104.1;104.1;;103.58;;103.01;2076;103.1;103.24;104.1;12472027.9;5262027.9;12472027.9;2024-11-07;;;;;0.01;0.5;;2021-08-30;1000.0;SUR;;;;;RUB;3
TQIR;2021-08-30;НафттрнБО2;RU000A100YD8;79;1741428.0;102.6;103.8;102.96;103.23;60.55;103.04;-52.9;102.71;169;103.04;103.04;103.23;1741428.0;1741428.0;1741428.0;2024-09-26;13.0;-53.99;;;13.0;106.85;2021-09-12;2021-08-30;10000.0;SUR;;;;;RUB;3
TQCB;2021-08-30;ТрансКо1P1;RU000A100YE6;8;27194.3;99.34;108.89;99.75;99.75;26.2;100.72;7.55;108.89;27;;99.8;99.75;0.0;47225384.0;0.0;2024-10-16;791.0;7.08;;;7.3;36.4;;2021-08-30;1000.0;SUR;;;;;RUB;3
TQCB;2021-08-30;МЕТАЛИНБ03;RU000A100YF3;1;9898.0;98.98;98.98;98.98;98.98;25.66;98.98;7.61;98.98;10;;98.35;98.98;0.0;1010065.3;0.0;2029-10-10;1160.0;7.61;;;7.15;35.65;2025-04-16;2021-08-30;1000.0;SUR;;7.5791;;2025-04-21;RUB;3
TQCB;2021-08-30;Самолет1P7;RU000A100YG1;98;1695999.7;104.1;104.57;104.24;104.24;13.15;104.24;8.29;104.57;1627;104.24;104.24;104.24;1695999.7;1695999.7;1695999.7;2022-10-19;390.0;8.29;;;12.0;29.92;;2021-08-30;1000.0;SUR;;;;;RUB;3
TQCB;2021-08-30;КАМАЗ БОП5;RU000A100YK3;42;469930.5;100.14;100.34;100.16;100.16;8.49;100.2;7.71;100.34;469;;100.2;100.16;0.0;507010.3;0.0;2022-10-19;243.0;7.65;;;7.75;19.32;;2021-08-30;1000.0;SUR;;;;;RUB;3
TQIR;2021-08-30;Шевченк1Р1;RU000A100YP2;118;2427696.6;101.8;102.37;102.19;102.19;14.42;102.13;11.91;102.37;2377;102.13;102.13;102.19;2427696.6;2427696.6;2427696.6;2022-10-20;388.0;11.97;;;13.5;33.66;;2021-08-30;1000.0;SUR;;;;;RUB;3
TQCB;2021-08-30;Роснфт2P9;RU000A100YQ0;3;1588640.1;99.35;99.63;99.35;99.35;7.59;99.35;7.58;99.63;1599;99.34;99.35;99.35;1618294.4;1604575.4;1618294.4;2029-10-11;879.0;7.58;;;7.1;17.7;2024-04-18;2021-08-30;1000.0;SUR;;7.5326;;2024-04-23;RUB;3
TQCB;2021-08-30;iРОСНАН2P3;RU000A100YR8;95;13306771.2;100.07;100.35;100.12;100.12;27.42;100.21;7.72;100.19;13279;100.21;100.21;100.12;13306771.2;13306771.2;13306771.2;2022-10-20;396.0;7.63;;;7.7;38.39;;2021-08-30;1000.0;SUR;;;;;RUB;3
TQCB;2021-08-30;Экспоб Б02;RU000A100YT4;18;112545.9;99.53;99.8;99.6;99.6;6.5;99.6;8.25;99.8;113;;99.6;99.6;0.0;607557.2;0.0;2022-11-02;412.0;8.25;;;7.65;19.28;;2021-08-30;1000.0;SUR;;;;;RUB;3
TQCB;2021-08-30;Акрон Б1P3;RU000A100YU2;26;152769.9;99.83;99.9;99.85;99.86;25.62;99.85;7.48;99.83;153;;99.84;99.86;0.0;608040.3;0.0;2023-04-21;562.0;7.48;;;7.25;36.15;;2021-08-30;1000.0;SUR;;;;;RUB;3
TQCB;2021-08-30;ТойотаБ1P3;RU000A100YW8;16;262913.4;99.71;101.7;99.99;99.99;24.85;99.97;7.33;101.7;263;;99.86;99.99;0.0;684069.4;0.0;2022-10-27;404.0;7.35;;;7.2;36.1;;2021-08-30;1000.0;SUR;;;;;RUB;3
TQCB;2021-08-30;ИА ДОМ11P2;RU000A100YY4;1;1059.63;99.14;99.14;99.14;99.14;3.43;99.14;7.7041;99.14;2;;99.44;99.14;0.0;7865100.19;0.0;2050-01-28;809.0;7.7041;;;7.1;9.56;2028-04-28;2021-08-30;534.41;SUR;;;;;RUB;3
TQIR;2021-08-30;ДрктЛиз1P4;RU000A100Z00;26;297269.8;101.42;101.78;101.78;101.78;12.11;101.46;11.81;101.45;293;;101.55;101.78;0.0;506717.1;0.0;2022-10-25;394.0;12.13;;;13.0;32.41;;2021-08-30;1000.0;SUR;;;;;RUB;3
TQCB;2021-08-30;СберИОС164;RU000A100Z59;0;0.0;;;;104.9;;;;;0;105.6;105.6;104.9;3290450.0;3290450.0;3290450.0;2023-05-29;;;;;0.01;0.35;;2021-08-27;1000.0;SUR;;;;;RUB;3
TQCB;2021-08-30;СберИОС139;RU000A100Z75;6;923158.0;114.51;115.3;115.3;115.3;;115.25;;114.51;801;114.92;115.02;115.3;1348028.0;1234218.0;1348028.0;2024-11-29;;;;;0.01;0.5;;2021-08-30;1000.0;SUR;;;;;RUB;3
TQCB;2021-08-30;СберИОС87;RU000A100Z83;3;2798496.0;110.7;110.7;110.7;110.7;;110.7;;110.7;2528;;110.07;110.7;0.0;6480682.0;0.0;2023-11-13;;;;;0.77;31.0;;2021-08-30;1000.0;SUR;;;;;RUB;3
TQCB;2021-08-30;ГТЛК 1P-15;RU000A100Z91;86;14177619.3;99.61;99.9;99.72;99.72;7.16;99.74;8.07;99.73;14214;99.74;99.74;99.72;14177619.3;14177619.3;14177619.3;2025-10-21;702.0;8.06;;;7.69;19.17;;2021-08-30;1000.0;SUR;;;;;RUB;3
TQCB;2021-08-30;ИА ДОМ10P2;RU000A100ZB9;1;7004.77;102.1;102.1;102.1;102.1;;102.1;8.1915;102.1;14;;102.2;102.1;0.0;32216618.28;0.0;2049-09-28;775.0;8.1915;;;0.0;0.0;2027-09-28;2021-08-30;490.05;SUR;;;;;RUB;3
TQCB;2021-08-30;МРСКУр Б04;RU000A100ZD5;0;0.0;;;;99.4;23.78;;7.68;;0;;99.4;99.4;0.0;42795609.0;0.0;2029-10-17;404.0;;;;7.0;34.9;2022-10-26;2021-08-25;1000.0;SUR;;;;2022-10-31;RUB;3
TQCB;2021-08-30;МРСКУр Б03;RU000A100ZF0;0;0.0;;;;99.8;23.78;;7.3;;0;;;99.8;0.0;0.0;0.0;2029-10-17;;;;;7.0;34.9;2022-10-26;2021-08-25;1000.0;SUR;;;;2022-10-31;RUB;3
TQCB;2021-08-30;МТС 1P-12;RU000A100ZK0;40;192877.4;99.1;99.68;99.38;99.38;6.01;99.42;7.36;99.11;194;;99.54;99.38;0.0;721681.4;0.0;2023-10-26;734.0;7.34;;;6.85;17.08;;2021-08-30;1000.0;SUR;;;;;RUB;3
TQCB;2021-08-30;ЛСР БО 1Р5;RU000A100ZL8;73;1726304.8;100.45;100.73;100.72;100.72;7.36;100.66;8.3;100.51;1715;100.66;100.66;100.72;1726304.8;1726304.8;1726304.8;2024-10-24;777.0;8.33;;;8.4;20.94;;2021-08-30;1000.0;SUR;;;;;RUB;3
TQCB;2021-08-30;СберИОС165;RU000A100ZP9;3;297374.2;99.79;99.79;99.79;99.79;;99.79;;99.79;298;99.54;99.67;99.79;1466195.9;1197090.1;1466195.9;2021-12-02;;;;;0.01;0.2;;2021-08-30;1000.0;SUR;;;;;RUB;3
TQCB;2021-08-30;Магнит3Р04;RU000A100ZS3;9;266999.4;99.99;100.0;100.0;100.0;22.31;100.0;7.0;100.0;267;99.97;99.97;100.0;578848.0;559852.9;578848.0;2022-05-03;240.0;7.0;;;6.9;34.41;;2021-08-30;1000.0;SUR;;;;;RUB;3
TQCB;2021-08-30;Систем1P12;RU000A101012;98;3652208.1;98.66;99.36;99.2;99.12;25.38;99.14;8.3;99.22;3684;99.14;99.14;99.12;3652208.1;3652208.1;3652208.1;2029-10-23;1020.0;8.32;;;7.85;39.14;2024-10-29;2021-08-30;1000.0;SUR;;8.2731;;2024-11-01;RUB;3
TQCB;2021-08-30;ТрнфБО1P13;RU000A1010B7;1;3957.6;98.94;98.94;98.94;98.94;21.58;98.94;7.22;98.94;4;98.25;98.25;98.94;49138755.5;49137768.7;49138755.5;2026-10-30;1585.0;7.22;;;6.85;34.16;;2021-08-30;1000.0;SUR;;;;;RUB;3
TQCB;2021-08-30;Якут-13 об;RU000A1010D3;0;0.0;;;;99.01;4.0;;7.51;;0;;99.99;99.01;0.0;1134832.7;0.0;2026-11-02;1041.0;;;;6.95;17.33;;2021-08-25;1000.0;SUR;;;;;RUB;3
TQCB;2021-08-30;РЖД 1Р-17R;RU000A1010M4;40;694712.3;98.28;99.46;98.98;98.98;20.71;99.1;7.16;99.46;701;99.1;99.1;98.98;694712.3;694712.3;694712.3;2025-11-03;1327.0;7.12;;;6.75;33.66;;2021-08-30;1000.0;SUR;;;;;RUB;3
TQCB;2021-08-30;ГПБ002P-12;RU000A1010V5;0;0.0;;;;90.5;;;;;0;;88.94;90.5;0.0;569213.4;0.0;2022-11-24;;;;;0.01;0.3;;2021-08-24;1000.0;SUR;;;;;RUB;3
TQCB;2021-08-30;ИКС5Фин1P7;RU000A1010X1;0;0.0;;;;99.79;20.22;;7.07;;0;;99.52;99.79;0.0;18328042.5;0.0;2034-10-24;247.0;;;;6.65;33.16;2022-05-10;2021-08-27;1000.0;SUR;;;;2022-05-13;RUB;3
TQCB;2021-08-30;СберИОС162;RU000A1010Y9;1;1108206.0;115.8;115.8;115.8;115.8;;115.8;;115.8;957;114.98;114.95;115.8;9991979.0;8839979.0;9991979.0;2023-05-18;;;;;1.35;47.5;;2021-08-30;1000.0;SUR;;;;;RUB;3
TQCB;2021-08-30;СберИОС163;RU000A101103;0;0.0;;;;98.5;;;;;0;;106.24;98.5;0.0;7368753.0;0.0;2024-05-13;;;;;1.05;47.5;;2021-08-20;1000.0;SUR;;;;;RUB;3
TQCB;2021-08-30;РСХБ Б01R;RU000A101129;41;7138381.6;99.69;100.07;99.89;99.89;0.92;99.84;7.06;100.07;7150;99.84;99.84;99.89;7138381.6;7138381.6;7138381.6;2022-11-02;413.0;7.11;;;6.75;5.73;;2021-08-30;1000.0;SUR;;;;;RUB;3
TQCB;2021-08-30;Газпнф3P1R;RU000A101137;54;614067.2;98.72;99.4;98.92;98.92;3.75;98.88;7.43;98.73;621;98.88;98.88;98.92;614067.2;614067.2;614067.2;2024-11-05;1050.0;7.45;;;6.85;17.08;;2021-08-30;1000.0;SUR;;;;;RUB;3
TQCB;2021-08-30;МКБ П07;RU000A101160;0;0.0;;;;94.42;23.84;;8.01;;0;94.15;94.13;94.42;815340.6;641003.9;815340.6;2022-11-13;429.0;;;;3.0;30.0;;2021-08-25;1000.0;SUR;;;;2021-09-14;RUB;3
TQIR;2021-08-30;АПРИФП БП3;RU000A101178;170;1698439.7;101.63;102.3;101.96;101.96;7.03;101.89;12.21;101.91;1667;101.89;101.89;101.96;1698439.7;1698439.7;1698439.7;2022-11-10;286.0;12.31;;;14.25;35.53;;2021-08-30;1000.0;SUR;;;;;RUB;3
TQCB;2021-08-30;Лента Б1P3;RU000A1011A7;25;69591542.5;97.29;99.44;99.3;99.3;20.31;99.07;7.55;99.16;70090;99.29;99.29;99.3;69591542.5;69591542.5;69591542.5;2029-11-01;419.0;7.76;;;6.8;33.91;2022-11-10;2021-08-30;1000.0;SUR;;7.4468;;2022-11-15;RUB;3
TQCB;2021-08-30;КраснодКр3;RU000A1011B5;75;269841.9;98.97;99.46;99.27;99.27;3.43;99.21;7.34;99.43;272;;99.12;99.27;0.0;505535.8;0.0;2026-11-12;1357.0;7.36;;;6.95;17.33;;2021-08-30;1000.0;SUR;;;;;RUB;3
TQCB;2021-08-30;РУСАБрБ1P4;RU000A1011C3;49;190079.8;99.32;99.72;99.5;99.5;3.67;99.52;8.12;99.71;191;;99.47;99.5;0.0;587867.3;0.0;2029-11-01;421.0;8.11;;;7.45;18.57;2022-11-10;2021-08-30;1000.0;SUR;;8.0324;;2022-11-14;RUB;3
TQCB;2021-08-30;СберИОС171;RU000A1011F6;2;298375.3;108.5;108.51;108.5;108.5;;108.5;;108.51;275;108.31;108.35;108.5;3704088.2;3380652.0;3704088.2;2024-12-05;;;;;0.01;0.5;;2021-08-30;1000.0;SUR;;;;;RUB;3
TQCB;2021-08-30;СберИОС172;RU000A1011H2;4;2176748.0;107.6;107.6;107.6;107.6;;107.6;;107.6;2023;107.37;107.39;107.6;9478513.0;7434448.0;9478513.0;2024-12-05;;;;;0.01;0.5;;2021-08-30;1000.0;SUR;;;;;RUB;3
TQCB;2021-08-30;СберИОС173;RU000A1011K6;0;0.0;;;;91.27;;;;;0;;93.78;91.27;0.0;559886.4;0.0;2024-11-28;;;;;0.01;0.5;;2021-08-23;1000.0;SUR;;;;;RUB;3
TQCB;2021-08-30;СФО БКС 03;RU000A1011M2;0;0.0;;;;91.11;;;;;0;;;91.11;0.0;0.0;0.0;2022-11-10;;;;;0.0;0.0;;2021-05-26;1000.0;SUR;;;;;RUB;3
TQCB;2021-08-30;Новосиб 20;RU000A1011Q3;20;47100.9;97.99;98.4;98.3;98.3;7.84;98.13;7.42;98.37;48;;98.41;98.3;0.0;500897.3;0.0;2024-11-13;878.0;7.49;;;6.5;16.21;;2021-08-30;1000.0;SUR;;;;;RUB;3
TQCB;2021-08-30;РСХБ БО10Р;RU000A1011R1;8;3679938.2;99.84;100.0;100.0;100.0;20.71;100.0;7.11;99.84;3680;99.35;99.35;100.0;50096946.5;49088835.2;50096946.5;2023-11-10;743.0;7.11;;;7.0;34.9;;2021-08-30;1000.0;SUR;;;;;RUB;3
TQCB;2021-08-30;МОЭК БО1P3;RU000A101228;0;0.0;;;;98.11;20.12;;8.66;;0;;;98.11;0.0;0.0;0.0;2025-11-07;;;;;6.8;33.91;2022-11-11;2021-08-27;1000.0;SUR;;;;2022-11-16;RUB;3
TQCB;2021-08-30;ФПК 1P-07;RU000A1012B3;0;0.0;;;;98.8;19.85;;7.36;;0;;97.32;98.8;0.0;1906524.2;0.0;2029-11-05;1328.0;;;;6.9;34.41;2025-11-10;2021-08-25;1000.0;SUR;;;;2025-11-13;RUB;3
TQCB;2021-08-30;СЭЗ 1P1;RU000A1012K4;20;124016.3;103.04;103.89;103.12;103.12;35.62;103.35;9.9;103.58;120;;103.71;103.12;0.0;508165.3;0.0;2022-11-15;411.0;9.69;;;12.5;62.33;;2021-08-30;1000.0;SUR;;;;;RUB;3
TQCB;2021-08-30;МРСКЦе1P01;RU000A1012N8;0;0.0;;;;105.52;19.52;;2.2;;0;;;105.52;0.0;0.0;0.0;2024-11-12;;;;;6.85;34.16;2022-11-15;2021-03-26;1000.0;SUR;;;;2022-11-18;RUB;3
TQCB;2021-08-30;Сбер Sb14R;RU000A1012R9;18;597277.6;99.91;100.08;100.07;100.07;17.71;100.05;6.11;99.91;597;100.05;100.05;100.07;597277.6;597277.6;597277.6;2021-11-19;81.0;6.21;;;6.4;31.91;;2021-08-30;1000.0;SUR;;;5.8972;;RUB;3
TQCB;2021-08-30;СберИОС157;RU000A101327;0;0.0;;;;91.8;;;;;0;;;91.8;0.0;0.0;0.0;2023-05-22;;;;;0.01;0.35;;2021-07-30;1000.0;SUR;;;;;RUB;3
TQCB;2021-08-30;ГПБ001P14P;RU000A101350;33;72089.5;98.75;98.76;98.75;98.75;18.9;98.75;7.47;98.76;73;;98.41;98.75;0.0;645582.9;0.0;2024-11-22;1058.0;7.47;;;6.9;34.78;;2021-08-30;1000.0;SUR;;;;;RUB;3
TQCB;2021-08-30;СовкмFIZL1;RU000A101376;0;0.0;;;;102.9;2.05;;5.12;;0;;;102.9;0.0;0.0;0.0;2022-11-18;;;;;7.5;18.7;;2021-08-24;1000.0;SUR;;;;;RUB;3
TQIR;2021-08-30;ИСпетр1P1;RU000A1013C9;121;712614.9;102.53;103.17;102.99;102.98;9.21;102.83;12.67;103.17;693;102.83;102.83;102.98;712614.9;712614.9;712614.9;2024-12-28;543.0;12.79;;;14.0;11.89;;2021-08-30;1000.0;SUR;;;;;RUB;3
TQCB;2021-08-30;СберИОС178;RU000A1013E5;24;4205629.2;96.7;98.01;96.7;97.14;;97.15;;98.01;4329;97.15;97.15;97.14;4205629.2;4205629.2;4205629.2;2021-12-23;;;;;0.01;0.2;;2021-08-30;1000.0;SUR;;;;;RUB;3
TQCB;2021-08-30;СберИОС177;RU000A1013J4;0;0.0;;;;99.01;;;;;0;97.55;97.12;99.01;3320462.0;880843.0;3320462.0;2023-06-23;;;;;0.01;0.35;;2021-08-27;1000.0;SUR;;;;;RUB;3
TQCB;2021-08-30;ПионЛизБП3;RU000A1013N6;217;2730470.9;98.2;98.63;98.48;98.48;4.1;98.47;12.45;98.63;2773;98.47;98.47;98.48;2730470.9;2730470.9;2730470.9;2029-10-04;1920.0;12.45;;;11.5;9.45;;2021-08-30;1000.0;SUR;;;;;RUB;3
TQCB;2021-08-30;ВЭБ1P-18;RU000A1013P1;7;109116.9;99.13;99.21;99.2;99.2;19.32;99.2;7.59;99.21;110;98.85;98.85;99.2;589147.1;563458.9;589147.1;2026-11-17;1588.0;7.59;;;7.27;36.25;;2021-08-30;1000.0;SUR;;;;;RUB;3
TQCB;2021-08-30;ЛипецкОб11;RU000A1013T3;0;0.0;;;;98.9;0.58;;7.5;;0;;;98.9;0.0;0.0;0.0;2024-11-21;;;;;6.6;13.16;;2021-07-16;800.0;SUR;;;;;RUB;3
TQCB;2021-08-30;Славнеф1Р3;RU000A1013U1;0;0.0;;;;99.5;0.73;;7.32;;0;;99.1;99.5;0.0;5194578.5;0.0;2029-11-15;436.0;;;;6.7;16.7;2022-11-24;2021-08-25;1000.0;SUR;;;;2022-11-29;RUB;3
TQCB;2021-08-30;ЧеркизБ1P2;RU000A1013Y3;452;14657706.6;99.18;99.45;99.45;99.45;0.82;99.42;8.08;99.4;14743;99.42;99.42;99.45;14657706.6;14657706.6;14657706.6;2023-05-25;599.0;8.1;;;7.5;18.7;;2021-08-30;1000.0;SUR;;;;;RUB;3
TQCB;2021-08-30;ОткрФКБИО3;RU000A1013Z0;0;0.0;;;;86.0;;;;;0;;;86.0;0.0;0.0;0.0;2022-11-28;;;;;0.01;0.1;;2021-01-21;1000.0;SUR;;;;;RUB;3
TQCB;2021-08-30;СберИОС180;RU000A101400;7;3728885.0;109.1;110.3;110.3;110.3;;109.19;;109.1;3415;108.69;109.09;110.3;9007492.1;4298130.0;9007492.1;2024-12-26;;;;;0.01;0.5;;2021-08-30;1000.0;SUR;;;;;RUB;3
TQCB;2021-08-30;МРСКЦП Б02;RU000A101459;0;0.0;;;;100.0;16.89;;6.96;;0;;;100.0;0.0;0.0;0.0;2029-11-20;;;;;6.85;34.16;2022-11-29;2021-08-24;1000.0;SUR;;;;2022-12-02;RUB;3
TQIR;2021-08-30;БДеньги1Р1;RU000A101483;132;967130.33;103.43;104.13;104.0;104.0;1.78;103.83;11.65;103.91;1380;103.83;103.83;104.0;967130.33;967130.33;967130.33;2022-11-17;295.0;11.88;;;16.0;8.88;;2021-08-30;675.0;SUR;;;;;RUB;3
TQCB;2021-08-30;ВТБ Б-1-47;RU000A101491;0;0.0;;;;98.37;0.02;;1.34;;0;;102.84;98.37;0.0;3339163.9;0.0;2022-11-29;456.0;;;;0.01;0.05;;2021-08-20;1000.0;SUR;;;;;RUB;3
TQCB;2021-08-30;ЭБИС Б1P02;RU000A1014A1;44;422563.8;103.59;104.1;103.88;103.88;34.52;103.82;11.07;103.7;407;;103.81;103.88;0.0;503470.6;0.0;2022-11-29;413.0;11.12;;;14.0;34.9;;2021-08-30;1000.0;SUR;;;;;RUB;3
TQCB;2021-08-30;О'КЕЙ Б1Р3;RU000A1014B9;302;9209816.7;98.5;99.37;98.83;98.83;19.36;98.79;8.67;98.7;9323;98.79;98.79;98.83;9209816.7;9209816.7;9209816.7;2024-11-26;778.0;8.69;;;7.85;19.57;;2021-08-30;1000.0;SUR;;;;;RUB;3
TQCB;2021-08-30;МКБ 1P2;RU000A1014H6;41;3742354.5;100.08;100.12;100.09;100.09;19.11;100.09;7.44;100.12;3739;100.09;100.09;100.09;3742354.5;3742354.5;3742354.5;2021-11-30;92.0;7.44;;;7.75;38.64;;2021-08-30;1000.0;SUR;;-38.5602;43.9337;2021-09-14;RUB;3
TQCB;2021-08-30;ВТБ Т2-3;RU000A1014J2;0;0.0;;;;99.5;207123.29;;8.74;;0;;99.62;99.5;0.0;99618000.0;0.0;2030-05-21;1176.0;;;;8.4;418849.32;2025-05-27;2021-08-20;10000000.0;SUR;;;;;RUB;3
TQIR;2021-08-30;КарМаниБ03;RU000A1014P9;75;606770.37;102.22;102.99;102.66;102.66;4.62;102.67;11.85;102.22;788;102.67;102.67;102.66;606770.37;606770.37;606770.37;2022-12-24;259.0;11.83;;;15.0;9.55;;2021-08-30;750.0;SUR;;;;;RUB;3
TQCB;2021-08-30;Новотр 1Р1;RU000A1014S3;154;3980522.3;100.81;101.61;101.0;100.99;21.34;101.05;8.54;101.35;3939;101.05;101.05;100.99;3980522.3;3980522.3;3980522.3;2024-11-27;772.0;8.52;;;8.75;21.82;;2021-08-30;1000.0;SUR;;;;;RUB;3
TQIR;2021-08-30;ТП Кир 1P1;RU000A1014U9;0;0.0;;;;100.1;24.38;;11.54;;0;;;100.1;0.0;0.0;0.0;2029-11-21;;;;;10.0;24.93;2021-12-01;2020-12-01;1000.0;SUR;;;;2021-12-06;RUB;3
TQCB;2021-08-30;Л&Д БП1;RU000A1014V7;14;3744097.2;100.15;100.4;100.25;100.25;16.03;100.24;9.56;100.39;415;100.24;100.24;100.25;3744097.2;3744097.2;3744097.2;2023-11-13;25.0;9.72;;;13.0;96.16;2021-09-24;2021-08-30;9000.0;SUR;;;;;RUB;3
TQCB;2021-08-30;Ростел2P1R;RU000A101541;3;4929.5;98.58;98.6;98.58;98.59;16.52;98.59;7.37;98.6;5;;98.73;98.59;0.0;500539.5;0.0;2025-11-27;1348.0;7.37;;;6.85;34.16;;2021-08-30;1000.0;SUR;;;;;RUB;3
TQCB;2021-08-30;ЕАБР 1Р-05;RU000A101574;0;0.0;;;;100.0;14.9;;6.91;;0;;100.12;100.0;0.0;2264792.0;0.0;2023-06-09;613.0;;;;6.8;33.91;;2021-08-13;1000.0;SUR;;;;;RUB;3
TQCB;2021-08-30;ДОМ 1P-7R;RU000A101590;0;0.0;;;;99.91;15.37;;6.87;;0;;;99.91;0.0;0.0;0.0;2039-11-11;;;;;6.45;32.16;2021-12-03;2021-06-28;1000.0;SUR;;;;2021-12-08;RUB;3
TQCB;2021-08-30;ДетМир БО5;RU000A1015A8;94;383529.6;99.56;100.0;99.92;99.92;16.49;99.88;7.44;99.97;384;;99.84;99.92;0.0;518150.4;0.0;2026-12-01;444.0;7.47;;;7.25;36.15;2022-12-06;2021-08-30;1000.0;SUR;;7.3895;;2022-12-08;RUB;3
TQRD;2021-08-30;КонцесТ Б1;RU000A1015D2;0;0.0;;;;;56.05;;;;0;;;;0.0;0.0;0.0;2033-11-04;;;;;7.75;77.29;;;1000.0;SUR;;;;;RUB;3
TQCB;2021-08-30;БелугаБП3;RU000A1015E0;38;314115.1;101.11;101.75;101.64;101.64;18.76;101.66;7.65;101.11;309;;101.52;101.64;0.0;502517.7;0.0;2024-12-03;827.0;7.64;;;8.25;41.14;;2021-08-30;1000.0;SUR;;;;;RUB;3
TQCB;2021-08-30;ОРГрупп1Р2;RU000A1015P6;158;2236055.6;100.52;100.88;100.87;100.86;9.21;100.81;12.15;100.62;2218;100.81;100.81;100.86;2236055.6;2236055.6;2236055.6;2024-11-14;668.0;12.19;;;12.0;9.86;;2021-08-30;1000.0;SUR;;;;;RUB;3
TQCB;2021-08-30;ЭТС 1Р01;RU000A1015S0;20;99380.8;103.39;103.65;103.55;103.55;21.57;103.52;7.56;103.65;120;;103.38;103.55;0.0;500335.36;0.0;2022-12-07;276.0;7.6;;;12.0;23.93;;2021-08-30;800.0;SUR;;;;;RUB;3
